p.Top,p.Bottom,logTop,logBottom,meanCS.Top,meanCS.Bottom,medianCS.Top,medianCS.Bottom,Guide
crRNA0303:323-345,0.048684562947615,0.143546752651311,1.31260872440043,0.843006627769138,0.545539631060668,-0.417283367292141,0.545539631060668,-0.417283367292141,Perfect Match
crRNA0304:324-346,0.0023478358228082,0.00617283950617284,2.629332275287,2.20951501454263,1.41664242478545,-0.923790452518629,1.41664242478545,-0.923790452518629,Perfect Match
crRNA0305:325-347,0.00781855033859226,0.0162041814544577,2.10687376334841,1.79037290223071,1.09419721081324,-0.779613942071821,1.09419721081324,-0.779613942071821,Perfect Match
crRNA0306:326-348,0.0506366337929183,0.25069669174652,1.29553517293051,0.600851397057782,0.510358039108178,-0.141161229294776,0.510358039108178,-0.141161229294776,Perfect Match
crRNA0307:327-349,0.00296775021287075,0.0111081734123574,2.5275726551912,1.95435734899361,1.30843044692213,-0.843408096849171,1.30843044692213,-0.843408096849171,Perfect Match
crRNA0308:328-350,0.0455942837178496,0.153033196445564,1.34108960262965,0.815214350428675,0.585025706106612,-0.364398484894271,0.585025706106612,-0.364398484894271,Perfect Match
crRNA0309:329-351,0.523894807002934,0.348675540015729,0.28075590638341,0.457578517805525,-0.0606738168300374,0.080758236819905,-0.0606738168300374,0.080758236819905,Perfect Match
crRNA0310:330-352,0.0204986174080534,0.674022079803786,1.68827543027607,0.171325876491561,-0.356893836806047,0.0487270196856444,-0.356893836806047,0.0487270196856444,Perfect Match
crRNA0311:331-353,0.027977159092425,0.0467708620452169,1.55319638752551,1.33002462542973,0.625410290071728,-0.696451959354135,0.625410290071728,-0.696451959354135,Perfect Match
crRNA0312:332-354,0.321426285719082,0.743132941810033,0.492918610223711,0.128933486737528,0.302490175515703,-0.0950784989901815,0.302490175515703,-0.0950784989901815,Perfect Match
crRNA0313:333-355,0.0185111742716343,0.00665508673780394,1.73256603054395,2.1768462798581,0.767910606172309,-0.877751206433577,0.767910606172309,-0.877751206433577,Perfect Match
crRNA0314:334-356,0.0263530313528897,0.368411404925951,1.57916942128209,0.433666933796199,0.639782571569794,-0.35814104641586,0.639782571569794,-0.35814104641586,Perfect Match
crRNA0315:335-357,0.0882227656964917,0.361069031574116,1.05441933164152,0.442409758854335,0.404311612407634,-0.161126294427697,0.404311612407634,-0.161126294427697,Perfect Match
crRNA0316:336-358,0.0269788661052365,0.0827802291075286,1.56897630724333,1.08207337595413,0.715268181518019,-0.456825535611294,0.715268181518019,-0.456825535611294,Perfect Match
crRNA0317:337-359,0.0254717217267853,0.0115157791144307,1.59394169849259,1.9387066739697,0.720085379869453,-0.889066544700644,0.720085379869453,-0.889066544700644,Perfect Match
crRNA0318:338-360,0.0104265073954318,0.0387417266684143,1.98186114439324,1.41182102724485,0.978731762571923,-0.619210425839608,0.978731762571923,-0.619210425839608,Perfect Match
crRNA0319:339-361,0.0183624907428766,0.016554532007352,1.73606841014348,1.78108309213918,0.878413213759332,-0.708043907124942,0.878413213759332,-0.708043907124942,Perfect Match
crRNA0320:340-362,0.051254524768023,0.0239231348123447,1.29026778890552,1.62118191237174,0.534942424774124,-0.659459778476026,0.534942424774124,-0.659459778476026,Perfect Match
crRNA0321:341-363,0.41703938719604,0.151111626707219,0.379822926239425,0.820702119244503,0.263253333885385,-0.228859333364462,0.263253333885385,-0.228859333364462,Perfect Match
crRNA0322:342-364,0.0107079119571683,0.0107646425172841,1.97029520833617,1.96800038807447,1.07668424380527,-0.902000278723718,1.07668424380527,-0.902000278723718,Perfect Match
crRNA0323:343-365,0.177500030351224,0.163486607765807,0.750801568347658,0.786517817386717,0.232920567614281,-0.205758691319228,0.232920567614281,-0.205758691319228,Perfect Match
crRNA0324:344-366,0.529059236447129,0.40336402479118,0.276495699190061,0.394302838228816,0.0725774878885727,-0.11493046270502,0.0725774878885727,-0.11493046270502,Perfect Match
crRNA0325:345-367,0.07124106830914,0.0411488410553593,1.14726957661354,1.38564239205196,0.482041378539875,-0.503183175682492,0.482041378539875,-0.503183175682492,Perfect Match
crRNA0326:346-368,0.360411346771507,0.753552779430233,0.44320154465557,0.122886323956438,-0.130033328187136,-0.0110951804877241,-0.130033328187136,-0.0110951804877241,Perfect Match
crRNA0327:347-369,0.0565927430747124,0.0779689230441334,1.24723925511328,1.10807846448678,0.605247867799056,-0.462181386753521,0.605247867799056,-0.462181386753521,Perfect Match
crRNA0328:348-370,0.127236004675737,0.330491109789147,0.895389976585446,0.480840218542777,0.41194010811421,-0.323136969405843,0.41194010811421,-0.323136969405843,Perfect Match
crRNA0329:349-371,0.0245195925771547,0.02073445766259,1.61048675042457,1.68330731970314,0.897136971285859,-0.696494286821646,0.897136971285859,-0.696494286821646,Perfect Match
crRNA0330:350-372,0.00356151009107016,0.0040684879499644,2.44836582080141,2.39056696595858,1.25622710280438,-1.12139337841436,1.25622710280438,-1.12139337841436,Perfect Match
crRNA0331:351-373,0.00460918939149018,0.00821064319265504,2.33637544635818,2.08562282045918,1.1923518564611,-0.990397567724306,1.1923518564611,-0.990397567724306,Perfect Match
crRNA0332:352-374,0.0108215229599893,0.0212899974804737,1.965711614777,1.67182438995747,0.958116743812205,-0.650062370466301,0.958116743812205,-0.650062370466301,Perfect Match
crRNA0333:353-375,0.0239231348123447,0.183079259861787,1.62118191237174,0.737360851972242,0.665351680944761,-0.245650849350382,0.665351680944761,-0.245650849350382,Perfect Match
crRNA0334:354-376,0.431302214410342,0.32263688739426,0.365218312074954,0.491285980790972,0.0465189617618028,0.0932917811084448,0.0465189617618028,0.0932917811084448,Perfect Match
crRNA0335:374-396,0.15453614411151,0.115043955317602,0.810969928198052,0.939136195258489,0.254108663448343,-0.354403934028987,0.254108663448343,-0.354403934028987,Perfect Match
crRNA0336:375-397,0.0466525297408275,0.200089959530202,1.33112480159177,0.698774703617822,0.502459239574367,-0.226608403186457,0.502459239574367,-0.226608403186457,Perfect Match
crRNA0337:376-398,0.0851599899218947,0.909656620486342,1.06976439862951,0.0411225153393645,0.426335963988786,-0.0632485847209088,0.426335963988786,-0.0632485847209088,Perfect Match
crRNA0338:377-399,0.194255330087176,0.644242132925173,0.711627055946916,0.190950876072435,0.277399993129145,-0.0650149562157423,0.277399993129145,-0.0650149562157423,Perfect Match
crRNA0339:378-400,0.00330491109789147,0.03244688273441,2.48084021854278,1.4888270207827,1.30702850301885,-0.762024716293603,1.30702850301885,-0.762024716293603,Perfect Match
crRNA0340:379-401,0.00264872512117633,0.00621593075064648,2.57696310948326,2.20649383249215,1.42618344707116,-1.12172129753825,1.42618344707116,-1.12172129753825,Perfect Match
crRNA0341:380-402,0.0173384928915934,0.0684915471465428,1.76098865526295,1.16436302345842,0.794443599056317,-0.397899471598645,0.794443599056317,-0.397899471598645,Perfect Match
crRNA0342:381-403,0.88282606320339,0.371673524544548,0.0541248538765728,0.429838373942539,0.0406702889993829,0.0538154706837997,0.0406702889993829,0.0538154706837997,Perfect Match
crRNA0343:382-404,0.0552977575016611,0.152605131770028,1.25729248034813,0.816430861781322,0.427494358937209,-0.252343836524227,0.427494358937209,-0.252343836524227,Perfect Match
crRNA0344:383-405,0.0373534391834157,0.0928349527397713,1.42766940590701,1.0322884793412,0.553831607112131,-0.460848283802577,0.553831607112131,-0.460848283802577,Perfect Match
crRNA0345:384-406,0.000842040387662325,0.00587539750736261,3.07466707748108,2.23096274532618,1.75810050238883,-1.1810407687013,1.75810050238883,-1.1810407687013,Perfect Match
crRNA0347:387-409,0.02927394325655,0.0665002070627974,1.53351877332247,1.17717700242486,0.702428982026155,-0.409940921392883,0.702428982026155,-0.409940921392883,Perfect Match
crRNA0348:388-410,0.0311774521428639,0.00753077576680308,1.50615937874008,2.12316028357511,0.704739265487174,-0.879405506510961,0.704739265487174,-0.879405506510961,Perfect Match
crRNA0349:389-411,0.081837767384919,0.431302214410342,1.08704622711647,0.365218312074954,0.325605269108116,-0.0519953564637309,0.325605269108116,-0.0519953564637309,Perfect Match
crRNA0350:390-412,0.49536503080312,0.130379941872534,0.305074654724894,0.884789216917885,-0.0336625732693402,0.159215199391415,-0.0336625732693402,0.159215199391415,Perfect Match
crRNA0351:391-413,0.197405037763668,0.285549115100686,0.704641768358152,0.54431918134927,0.185048008325802,0.156049586506449,0.185048008325802,0.156049586506449,Perfect Match
crRNA0352:392-414,0.00955119307290634,0.0139858441889546,2.01994237578623,1.85431131438079,1.03830892183118,-0.88312289159212,1.03830892183118,-0.88312289159212,Perfect Match
crRNA0353:393-415,0.0102594632494635,0.027977159092425,1.98887535987663,1.55319638752551,0.972237701621055,-0.684414739416804,0.972237701621055,-0.684414739416804,Perfect Match
crRNA0354:394-416,0.440338261023227,0.334278942590322,0.356213577022118,0.475890980287066,0.0862853039875833,-0.147528037477019,0.0862853039875833,-0.147528037477019,Perfect Match
crRNA0355:395-417,0.464643521497435,0.379053143719867,0.332880113819143,0.421299897139351,0.0302702261256322,-0.0898888409203641,0.0302702261256322,-0.0898888409203641,Perfect Match
crRNA0356:396-418,0.369673491270613,0.947109956415642,0.432181690913668,0.0235995978790453,0.0972789050531042,-0.0398856749083012,0.0972789050531042,-0.0398856749083012,Perfect Match
crRNA0357:397-419,0.0507599122227603,0.318638694378758,1.29447913758608,0.49670148611562,0.467889973270236,-0.252294951302626,0.467889973270236,-0.252294951302626,Perfect Match
crRNA0358:398-420,0.466137551149307,0.704474849626545,0.331485909725568,0.152134506973903,0.193140820439906,-0.0196585319801042,0.193140820439906,-0.0196585319801042,Perfect Match
crRNA0359:399-421,0.478176120735822,0.585832588042157,0.320412115571992,0.232226473533151,0.103024699068136,-0.142466742597784,0.103024699068136,-0.142466742597784,Perfect Match
crRNA0360:400-422,0.105946082136558,0.0372476970165421,0.974915098773232,1.42890057402782,0.545234855730277,-0.488819841083831,0.545234855730277,-0.488819841083831,Perfect Match
crRNA0361:401-423,0.0596280903354357,0.19137039000499,1.22454909925837,0.71812525805467,0.486293499513011,-0.202808834056891,0.486293499513011,-0.202808834056891,Perfect Match
crRNA0362:402-424,0.0963712076145152,0.378884825571888,1.01605269889684,0.421492787974841,0.534159954910577,-0.173528835049415,0.534159954910577,-0.173528835049415,Perfect Match
crRNA0363:403-425,0.00762610109370825,0.0457112670789337,2.11769744189625,1.33997674025601,1.18668861424187,-0.544481719744247,1.18668861424187,-0.544481719744247,Perfect Match
crRNA0364:404-426,0.0235855992208503,0.0602984402168561,1.62735308549829,1.21969392192243,0.674841135240462,-0.458043095992513,0.674841135240462,-0.458043095992513,Perfect Match
crRNA0365:405-427,0.0236697582948397,0.0218528815452415,1.62580617687249,1.66049128836468,0.70700231683505,-0.63991409460679,0.70700231683505,-0.63991409460679,Perfect Match
crRNA0366:406-428,0.00420937758406952,0.00311875692176534,2.37578211599041,2.50601847315882,1.45593718397964,-1.41745045757152,1.45593718397964,-1.41745045757152,Perfect Match
crRNA0367:407-429,0.0195687458229596,0.0306001044082118,1.70843700774119,1.51427709169382,1.09142596556475,-0.987035437083571,1.09142596556475,-0.987035437083571,Perfect Match
crRNA0368:408-430,0.0108215229599893,0.00362715866525957,1.965711614777,2.4404334463662,0.930870177487358,-1.07859908487523,0.930870177487358,-1.07859908487523,Perfect Match
crRNA0369:409-431,0.577926955919081,0.22611055129964,0.2381270485101,0.645679171116418,0.106742378121606,0.0938161431623528,0.106742378121606,0.0938161431623528,Perfect Match
crRNA0370:410-432,0.363375649684819,0.0941743035593068,0.43964417873915,1.02606758282067,0.230421449825207,-0.366530114529826,0.230421449825207,-0.366530114529826,Perfect Match
crRNA0371:411-433,0.35549782078209,0.731002194430993,0.449163057171103,0.136081319310483,0.178243274025951,-0.0442841857225792,0.178243274025951,-0.0442841857225792,Perfect Match
crRNA0372:412-434,0.232666041056738,0.154966906673657,0.633266999858557,0.809761035916888,-0.257857514510126,0.165871177639673,-0.257857514510126,0.165871177639673,Perfect Match
crRNA0373:413-435,0.461290722912207,0.497293645023171,0.336025279466197,0.303387090635067,-0.0214226090902001,0.0215501360065927,-0.0214226090902001,0.0215501360065927,Perfect Match
crRNA0374:414-436,0.263987230602907,0.350177588386138,0.578417079996905,0.455711652517825,-0.16718016159039,0.00272046940894419,-0.16718016159039,0.00272046940894419,Perfect Match
crRNA0375:415-437,0.558939229954215,0.461458141764648,0.252635407731149,0.335867687108486,0.0532133980051426,0.0954764572860916,0.0532133980051426,0.0954764572860916,Perfect Match
crRNA0376:416-438,0.28496427323656,0.385484830458061,0.54520958528558,0.413992707568878,0.14270046412425,-0.122694699914717,0.14270046412425,-0.122694699914717,Perfect Match
crRNA0377:417-439,0.0257345408474272,0.449100996734208,1.58948357597443,0.347655981063569,0.722986438863928,-0.288961905268881,0.722986438863928,-0.288961905268881,Perfect Match
crRNA0378:419-441,0.139837158561841,0.20850346880771,0.854377409319588,0.680886715407176,0.318332149821196,-0.191117109835001,0.318332149821196,-0.191117109835001,Perfect Match
crRNA0379:420-442,0.602062998949772,0.539866295737234,0.220358062455228,0.267713785016707,0.00525106443105292,-0.130872470644033,0.00525106443105292,-0.130872470644033,Perfect Match
crRNA0380:421-443,0.721580424974097,0.581679041722667,0.141715256842284,0.235316583834726,0.119615420313496,-0.0393832947050739,0.119615420313496,-0.0393832947050739,Perfect Match
crRNA0381:422-444,0.0554265815873136,0.447268307371421,1.25628190552348,0.349431874063742,0.481696175458844,-0.151828008145402,0.481696175458844,-0.151828008145402,Perfect Match
crRNA0382:423-445,0.0146408311049539,0.0216913081137891,1.83443426931243,1.66371425667784,0.83233947758174,-0.734114713077266,0.83233947758174,-0.734114713077266,Perfect Match
crRNA0383:424-446,0.00399894242844868,0.00299765178947072,2.39805484822633,2.52321881668265,1.2684488293061,-1.08607749577583,1.2684488293061,-1.08607749577583,Perfect Match
crRNA0384:425-447,0.00369340676980687,0.0013658050965776,2.43257285910934,2.8646112710206,1.44559653686099,-1.49791603090251,1.44559653686099,-1.49791603090251,Perfect Match
crRNA0385:426-448,9.71239179788512e-05,0.00106124367476737,4.01267380647604,2.97418488522555,1.89036105487942,-1.28445188948981,1.89036105487942,-1.28445188948981,Perfect Match
crRNA0386:428-450,0.0637063955950107,0.0984216014385132,1.19581696590336,1.00690957274787,0.504768383298402,-0.575839110451235,0.504768383298402,-0.575839110451235,Perfect Match
crRNA0387:429-451,0.00372675564596473,0.00130577711949345,2.42866908191429,2.88413094559892,1.22838200897373,-1.21504134043322,1.22838200897373,-1.21504134043322,Perfect Match
crRNA0388:430-452,0.0164139421384259,0.0136639713280602,1.78478710186237,1.86442305796057,0.954809801887223,-0.738911206293342,0.954809801887223,-0.738911206293342,Perfect Match
crRNA0389:431-453,0.123167816490952,0.710461534956592,0.909502757645018,0.148459430204219,0.311728937560334,-0.0499258751528103,0.311728937560334,-0.0499258751528103,Perfect Match
crRNA0390:432-454,0.0473647718060058,0.103113900725866,1.32454455069767,0.986682783779557,0.501295894017786,-0.309145662335679,0.501295894017786,-0.309145662335679,Perfect Match
crRNA0391:433-455,0.0365116985609323,0.00410348553460647,1.43756796276429,2.38684709319033,0.65928776507933,-1.01361882201154,0.65928776507933,-1.01361882201154,Perfect Match
crRNA0392:434-456,0.0740446970865373,0.072267689105739,1.13050603921599,1.14105583243672,0.413798378048201,-0.462478587436719,0.413798378048201,-0.462478587436719,Perfect Match
crRNA0393:435-457,0.443249580441161,0.277992934234967,0.353351666809221,0.555966242433584,0.187331418355305,-0.270373832093298,0.187331418355305,-0.270373832093298,Perfect Match
crRNA0394:436-458,0.209254155757088,0.250148720999405,0.679325908223833,0.60180171330554,0.185554678308815,-0.388053851244928,0.185554678308815,-0.388053851244928,Perfect Match
crRNA0395:437-459,0.353216382946419,0.680781409882569,0.451959161101775,0.16699231205339,0.153200241538443,0.0121620520621024,0.153200241538443,0.0121620520621024,Perfect Match
crRNA0396:438-460,0.38097546287116,0.094847576151222,0.419102994620486,1.02297376311585,-0.149623191831268,-0.361752053132513,-0.149623191831268,-0.361752053132513,Perfect Match
crRNA0397:439-461,0.0906789666314892,0.267131542506178,1.04249343769417,0.573274828086515,0.483923454070724,-0.309097214008775,0.483923454070724,-0.309097214008775,Perfect Match
crRNA0398:440-462,0.0363027622312062,0.0571149340164382,1.44006032878949,1.24325032059948,0.627272187914494,-0.473002350200417,0.627272187914494,-0.473002350200417,Perfect Match
crRNA0399:441-463,0.105412125411559,0.330491109789147,0.977109429954128,0.480840218542777,0.404194628336175,-0.19008922724382,0.404194628336175,-0.19008922724382,Perfect Match
crRNA0400:442-464,0.203286430574609,0.0885483106808282,0.691891609671107,1.05281971983803,0.319156871736637,-0.389214030480705,0.319156871736637,-0.389214030480705,Perfect Match
crRNA0401:443-465,0.00647762575186728,0.0141807664965649,2.1885841471863,1.84830029410134,1.28258242073959,-0.779941230755553,1.28258242073959,-0.779941230755553,Perfect Match
crRNA0402:444-466,0.481589621769787,0.0594944700069201,0.317322880671906,1.22552339993687,0.10686350674828,-0.463081096849813,0.10686350674828,-0.463081096849813,Perfect Match
crRNA0403:445-467,0.103994835645497,0.348770790401339,0.98298822710845,0.457459894435317,0.54078062114108,0.0269226973777383,0.54078062114108,0.0269226973777383,Perfect Match
crRNA0404:446-468,0.0220963658118413,0.048684562947615,1.65567914883292,1.31260872440043,0.791944567449928,-0.597333203594417,0.791944567449928,-0.597333203594417,Perfect Match
crRNA0405:447-469,0.0597618605465409,0.0428316478286734,1.22357589023352,1.3682352170082,0.431414221500625,-0.493511821268577,0.431414221500625,-0.493511821268577,Perfect Match
crRNA0406:448-470,0.152605131770028,0.172689024053008,0.816430861781322,0.762735264891693,0.434936008849017,-0.488467757234211,0.434936008849017,-0.488467757234211,Perfect Match
crRNA0407:449-471,0.031760195650737,0.0182883738023819,1.49811683087423,1.73782491016332,0.646764268468155,-0.852031591842395,0.646764268468155,-0.852031591842395,Perfect Match
crRNA0408:470-492,0.297073362581422,0.192089601610578,0.527136287955797,0.716496144172016,0.186916147832238,-0.178376411594211,0.186916147832238,-0.178376411594211,Perfect Match
crRNA0409:471-493,0.0352670735379441,0.039173988056456,1.45263057659711,1.40700221342155,0.575234829470163,-0.481010597513183,0.575234829470163,-0.481010597513183,Perfect Match
crRNA0410:472-494,0.00180046460605085,0.0109930635836418,2.74461541167003,1.95888126007337,1.42074957534794,-0.914112314255384,1.42074957534794,-0.914112314255384,Perfect Match
crRNA0411:473-495,0.017993404866298,0.0271590249777837,1.74488664795359,1.56608582549497,0.777392099524669,-0.565375266181691,0.777392099524669,-0.565375266181691,Perfect Match
crRNA0412:474-496,0.00457209345059548,0.0072018584242034,2.33988490149128,2.14255542034207,1.19032221314014,-0.980955833140797,1.19032221314014,-0.980955833140797,Perfect Match
crRNA0413:475-497,0.00020264126096822,4.31661857683783e-05,3.69327212074102,4.3648563245874,1.90791777524826,-1.77744654024131,1.90791777524826,-1.77744654024131,Perfect Match
crRNA0414:476-498,5.46322038631038e-05,0.00279148828764987,4.26255127969264,2.55416418999507,1.94192198337727,-1.34841839136092,1.94192198337727,-1.34841839136092,Perfect Match
crRNA0415:477-499,0.000620588861715175,0.00177730774597719,3.20719602336843,2.75023736633769,1.65806159817393,-1.34184473216349,1.65806159817393,-1.34184473216349,Perfect Match
crRNA0416:478-500,0.00866321367157038,0.0613787939217814,2.06232097392611,1.21198164960021,1.06437612229581,-0.676347838340789,1.06437612229581,-0.676347838340789,Perfect Match
crRNA0417:479-501,0.000210510096915581,6.30256288736219e-05,3.67672706880904,4.2004828122127,1.81235902545938,-1.78967906710669,1.81235902545938,-1.78967906710669,Perfect Match
crRNA0418:480-502,0.00446170492344822,0.0252102515494487,2.35049915533316,1.59842282088474,1.30225392653824,-0.875020320396985,1.30225392653824,-0.875020320396985,Perfect Match
crRNA0419:481-503,0.0072018584242034,0.0104265073954318,2.14255542034207,1.98186114439324,1.10483422183725,-0.799499971448412,1.10483422183725,-0.799499971448412,Perfect Match
crRNA0420:482-504,0.000826227774472867,0.00148990788066168,3.08290020987074,2.82684058269986,1.60404482787611,-1.2953428921537,1.60404482787611,-1.2953428921537,Perfect Match
crRNA0421:483-505,0.000288074336968136,0.000218528815452415,3.54049542901411,3.66049128836468,1.76721692613019,-1.63223199063164,1.76721692613019,-1.63223199063164,Perfect Match
crRNA0422:484-506,0.00089037752276754,0.000991098622893756,3.05042581212937,3.00388312730339,1.5942640392341,-1.32354948363301,1.5942640392341,-1.32354948363301,Perfect Match
crRNA0423:485-507,0.00308825581480747,0.0205770809436428,2.51028673218419,1.68661623404316,1.28573363652093,-0.767740450549684,1.28573363652093,-0.767740450549684,Perfect Match
crRNA0424:486-508,0.0541450854473149,0.428430463996029,1.26644095658203,0.368119655779066,0.422403535241133,-0.235925703977436,0.422403535241133,-0.235925703977436,Perfect Match
crRNA0425:487-509,0.0801239349155839,0.900801032511182,1.09623773049477,0.0453711246978223,0.384977408674956,-0.030618867972262,0.384977408674956,-0.030618867972262,Perfect Match
crRNA0426:488-510,0.266565885613505,0.411483164662962,0.574195431207996,0.385647928722781,0.223914800331197,0.138927524713487,0.223914800331197,0.138927524713487,Perfect Match
crRNA0427:489-511,0.0885483106808282,0.611111111111111,1.05281971983803,0.213879819945081,-0.352609408492573,0.0538167087212595,-0.352609408492573,0.0538167087212595,Perfect Match
crRNA0428:490-512,0.200580075597781,0.0840452381626853,0.697712209340007,1.07548688779565,-0.140989712162424,0.179646446828621,-0.140989712162424,0.179646446828621,Perfect Match
crRNA0429:491-513,0.436712601183863,0.114457839451466,0.359804276487955,0.941354456253615,-0.172486468795124,0.158190428302286,-0.172486468795124,0.158190428302286,Perfect Match
crRNA0430:492-514,0.453297934063351,0.0804745852336572,0.343616260263905,1.09434125299212,-0.147028737492853,0.184971550359371,-0.147028737492853,0.184971550359371,Perfect Match
crRNA0431:493-515,0.256763938968409,0.827173533612445,0.590465970504807,0.082403369789246,-0.19064942933493,0.0146455415704286,-0.19064942933493,0.0146455415704286,Perfect Match
crRNA0432:494-516,0.0346914494530709,0.0118114225221673,1.45977755440067,1.92769779448439,-0.320989081893592,0.404901300496331,-0.320989081893592,0.404901300496331,Perfect Match
crRNA0433:495-517,0.359307161734855,0.112201731773415,0.444534126321844,0.950000439926256,-0.13558483501888,0.155442315793149,-0.13558483501888,0.155442315793149,Perfect Match
crRNA0434:496-518,0.217345417467227,0.0507769238966656,0.662849512085414,1.294333612544,-0.206913867246834,0.259951652075207,-0.206913867246834,0.259951652075207,Perfect Match
crRNA0435:497-519,0.466208295731539,0.127236004675737,0.331420002890997,0.895389976585446,-0.112002094205078,0.236026692696263,-0.112002094205078,0.236026692696263,Perfect Match
crRNA0436:498-520,0.195463758464807,0.262062213565004,0.708933754676372,0.581595594937618,0.243708939476416,0.100905953156684,0.243708939476416,0.100905953156684,Perfect Match
crRNA0437:499-521,0.603170181638214,0.405453088323262,0.219560136418911,0.392059387225756,-0.0719096879521441,0.0889051431363133,-0.0719096879521441,0.0889051431363133,Perfect Match
crRNA0438:500-522,0.350293897275569,0.524687685901249,0.455567428776033,0.280099128307651,-0.0839732949228478,0.0808835794730677,-0.0839732949228478,0.0808835794730677,Perfect Match
crRNA0439:501-523,0.340001160091243,0.388891661716794,0.46851960113314,0.410171368524452,-0.0942126517213796,0.0701904991865143,-0.0942126517213796,0.0701904991865143,Perfect Match
crRNA0440:502-524,0.138204037866937,0.966389054134444,0.85947926812165,0.0148479977584694,-0.301890780695916,-0.0236570192228994,-0.301890780695916,-0.0236570192228994,Perfect Match
crRNA0441:503-525,0.153033196445564,0.722510896089548,0.815214350428675,0.141155598985418,-0.169403284005239,-0.00484459406479806,-0.169403284005239,-0.00484459406479806,Perfect Match
crRNA0442:504-526,0.141479871742471,0.2819750148721,0.849305342563552,0.549789371765386,-0.219569356847202,0.142235372147593,-0.219569356847202,0.142235372147593,Perfect Match
crRNA0443:505-527,0.0746418293229998,0.367015173663711,1.12701772543587,0.4353159801561,0.422358386326758,-0.164502448839329,0.422358386326758,-0.164502448839329,Perfect Match
crRNA0444:506-528,0.190652527342706,0.251245262023993,0.719757433224216,0.599902119407223,0.235373949644067,-0.276911242648235,0.235373949644067,-0.276911242648235,Perfect Match
crRNA0445:507-529,0.257874868721587,0.231084180207435,0.588590980108486,0.636229784870448,0.159881166289171,0.0998486811688695,0.159881166289171,0.0998486811688695,Perfect Match
crRNA0446:508-530,0.595118114225222,0.906526172722598,0.22539683046394,0.0426196526772283,0.0278647941749761,-0.0200706470387246,0.0278647941749761,-0.0200706470387246,Perfect Match
crRNA0447:509-531,0.403016372124896,0.390942954836329,0.394677310734641,0.407886608862995,-0.0806263461404692,-0.142168790757385,-0.0806263461404692,-0.142168790757385,Perfect Match
crRNA0448:510-532,0.889182658764257,0.459804487154987,0.0510090156946289,0.337426794838942,0.0320784794428746,-0.0737254911005015,0.0320784794428746,-0.0737254911005015,Perfect Match
crRNA0449:511-533,0.0427184115323262,0.232930209120685,1.36938490475224,0.632774183411972,0.548791822610005,-0.21058437855991,0.548791822610005,-0.21058437855991,Perfect Match
crRNA0450:512-534,0.0204986174080534,0.0373534391834157,1.68827543027607,1.42766940590701,0.79566678301381,-0.534256052746584,0.79566678301381,-0.534256052746584,Perfect Match
crRNA0451:513-535,0.38684576437048,0.408596800696175,0.412462153932653,0.388705038206354,0.11787295392759,-0.0874862215741933,0.11787295392759,-0.0874862215741933,Perfect Match
crRNA0452:514-536,0.0216913081137891,0.0992823022085649,1.66371425667784,1.00312816075103,0.748761200726899,-0.505802104527248,0.748761200726899,-0.505802104527248,Perfect Match
crRNA0453:516-538,0.00575017060385747,0.00076447614760977,2.24031926988172,3.11663606044533,1.24776276184268,-1.39447977561749,1.24776276184268,-1.39447977561749,Perfect Match
crRNA0454:518-540,0.674921375340627,0.514034406147944,0.17074681716091,0.289007811160151,0.0472253444556981,-0.0234841451707188,0.0472253444556981,-0.0234841451707188,Perfect Match
crRNA0455:519-541,0.247145598495419,0.202793017090063,0.607047119640483,0.692947003438629,0.188927130742997,-0.253812312898756,0.188927130742997,-0.253812312898756,Perfect Match
crRNA0456:520-542,0.592165202388709,0.503490390802365,0.227557116795734,0.298008813613504,-0.108710065137096,-0.174891275174368,-0.108710065137096,-0.174891275174368,Perfect Match
crRNA0457:521-543,0.693033187452609,0.49767981751495,0.159245967722351,0.303049970908806,0.0410232615969819,-0.101025925188725,0.0410232615969819,-0.101025925188725,Perfect Match
crRNA0458:522-544,0.251702029215414,0.614276481518203,0.599113283166359,0.211636111967418,-0.193196409743889,-0.0593236569783788,-0.193196409743889,-0.0593236569783788,Perfect Match
crRNA0459:523-545,0.421648501646235,0.434183557310381,0.375049438626166,0.362326627460556,0.149343477521172,-0.0497626801387592,0.149343477521172,-0.0497626801387592,Perfect Match
crRNA0460:524-546,0.309848904860378,0.483113178291785,0.508850034495537,0.315951115729495,-0.124485882836334,-0.0386231526773351,-0.124485882836334,-0.0386231526773351,Perfect Match
crRNA0461:525-547,0.412807302399665,0.609565297024576,0.38425262881343,0.21497976565096,-0.120210101423647,-0.109744085829685,-0.120210101423647,-0.109744085829685,Perfect Match
crRNA0462:526-548,0.537903658169372,0.0872497279256295,0.269295502162903,1.05923591864479,-0.1162893120779,-0.356864022266917,-0.1162893120779,-0.356864022266917,Perfect Match
crRNA0463:527-549,0.0718268094688026,0.238512361341743,1.14371342440434,0.622489107930407,0.39788647392638,-0.279285641747531,0.39788647392638,-0.279285641747531,Perfect Match
crRNA0464:528-550,0.044895531085724,0.100493578355395,1.34779688664483,0.997861689227781,0.541151474942764,-0.369630963958616,0.541151474942764,-0.369630963958616,Perfect Match
crRNA0465:529-551,0.0467708620452169,0.0367212344210163,1.33002462542973,1.4350827279821,0.650214062078765,-0.606210823965198,0.650214062078765,-0.606210823965198,Perfect Match
